City,State,Country,Property Type Cleaned,Sub-Area Cleaned,Company Name Cleaned,TownShip Cleaned,Description Cleaned,ClubHouse Cleaned,School Cleaned,Hospital Cleaned,Mall Cleaned,Park Cleaned,Pool Cleaned,Gym Cleaned,Area Cleaned,Price Cleaned,Description Processed,Noun_Counts,Verb_Counts,Adjective_Counts,Price by sub-area,Amenities score,Price by Amenities score
pune,maharashtra,india,2.0,hadapsar,wellwisher apartments,kiarah terrazo,"hadapsar, which is a highly developed area, is known as one of the it hotspots of the city. the location phursungi enjoys all the infrastructural developments of hadapsar and at the same time, it avails the advantage of unparalleled affordability, thus making it ideal a residential locale.",0,0,0,0,1,0,0,732.0,68.8,hadapsar highly developed area known one hotspots city location phursungi enjoys infrastructural developments hadapsar time avails advantage unparalleled affordability thus making ideal residential locale,9,3,8,75.6375,1,62.83238095238095
pune,maharashtra,india,2.0,hadapsar,wellwisher apartments,kiarah terrazo,"at kiarah terrazo, we have striven to create a utopia of leisures for every one of its residents. the unparalleled profusion of world-class amenities oered by these homes is sure to have a profound eect on your pursuit towards leading a cherished lifestyle.",0,0,0,0,1,0,0,751.0,68.8,kiarah terrazo striven create utopia leisures every one residents unparalleled profusion worldclass amenities oered homes sure profound eect pursuit towards leading cherished lifestyle,9,5,6,75.6375,1,62.83238095238095
pune,maharashtra,india,5.0,hadapsar,wellwisher apartments,kiarah terrazo,"pune's fastest-growing property hotspot, kiarah terrazo, offers a strategic address that is perfect for a lifestyle upgrade! coming from the real estate leaders of pune, wellwisher apartments offers an upscaled phase 3 with luxuriously spacious 2, 2.5, and 3 bhk homes!",0,0,0,0,1,0,0,1662.0,130.0,punes fastestgrowing property hotspot kiarah terrazo offers strategic address perfect lifestyle upgrade coming real estate leaders pune wellwisher apartments offers upscaled phase luxuriously spacious bhk homes,14,4,7,75.6375,1,62.83238095238095
pune,maharashtra,india,2.0,ravet,dolphin group,dolphin garima,a home here delights you with smart connectivity to essential destinations and luxury that is balanced at a location that is bustling with growth. a perfect address to make the boss move!,0,0,0,0,0,0,1,705.0,48.0,home delights smart connectivity essential destinations luxury balanced location bustling growth perfect address make boss move,10,3,3,86.58333333333333,1,62.83238095238095
pune,maharashtra,india,2.0,ravet,dolphin group,dolphin garima,discover a lifestyle at dolphin garima to which nothing comes quite as close. only best of the best and the rarest of the rare can offer something as divine. welcome to a world where you would experience freedom of an altogether new kind.,0,0,0,0,0,0,1,726.0,51.0,discover lifestyle dolphin garima nothing comes quite close best best rarest rare offer something divine welcome world would experience freedom altogether new kind,9,2,8,86.58333333333333,1,62.83238095238095
pune,maharashtra,india,2.0,ravet,dolphin group,dolphin garima,"it's a world of positive energy and healthy vibes that would ensure strong family bonding and inspire a community that shares and cares. welcome to the uniquely different homes of dolphin garima ,",0,0,0,0,0,0,1,809.0,56.0,world positive energy healthy vibes would ensure strong family bonding inspire community shares cares welcome uniquely different homes dolphin garima,9,5,4,86.58333333333333,1,62.83238095238095
pune,maharashtra,india,2.0,vimannagar,oxy buildcorp,oxy beaumonde,"presenting oxy beaumonde ! located at the strategic location of oxy beaumonde offers a life of utmost comfort and convenience. the location will offer you excellent connectivity to many important locations in western pune. not just the location, even the architecture and planning will give you a thousand reasons to make oxy beaumonde your home!",1,0,0,0,1,1,1,734.0,95.0,presenting oxy beaumonde located strategic location oxy beaumonde offers life utmost comfort convenience location offer excellent connectivity many important locations western pune location even architecture planning give thousand reasons make oxy beaumonde home,16,7,8,127.5,4,98.58288659793813
pune,maharashtra,india,2.0,vimannagar,oxy buildcorp,oxy beaumonde,"oxy beaumonde , a 400 acre destination at charholi is the long-awaited response for progressive, luxurious, world-class projects in pune. it has house premium projects that offer all lifestyle experiences",1,0,0,0,1,1,1,793.0,110.0,oxy beaumonde 400 acre destination charholi longawaited response progressive luxurious worldclass projects pune house premium projects offer lifestyle experiences,10,3,5,127.5,4,98.58288659793813
pune,maharashtra,india,2.0,vimannagar,oxy buildcorp,oxy beaumonde,"oxy beaumonde also offers to create an enthralling living experience that is harmonious and sensitive to the surrounding ecology, and yet facilitates a high-quality lifestyle that is built on robust foundations of universal design and world-class infrastructure.",1,0,0,0,1,1,1,904.0,118.0,oxy beaumonde also offers create enthralling living experience harmonious sensitive surrounding ecology yet facilitates highquality lifestyle built robust foundations universal design worldclass infrastructure,9,6,6,127.5,4,98.58288659793813
pune,maharashtra,india,3.0,vimannagar,oxy buildcorp,oxy beaumonde,every oxy beaumonde home is a triumph of design thinking and atenntion to the requirements of the ultimate user - the resident. these homes are no different. each one is unique and a art of design,1,0,0,0,1,1,1,1154.0,146.0,every oxy beaumonde home triumph design thinking atenntion requirements ultimate user resident homes different one unique art design,10,1,5,127.5,4,98.58288659793813
pune,maharashtra,india,3.0,vimannagar,oxy buildcorp,oxy beaumonde,"oxy buildcorp has taken it a notch higher. with developments of newer demands, design also has adapted and so has theoxy beaumonde . come discover a refreshingly delightful living space with us!",1,0,0,0,1,1,1,1168.0,147.0,oxy buildcorp taken notch higher developments newer demands design also adapted theoxy beaumonde come discover refreshingly delightful living space,8,3,5,127.5,4,98.58288659793813
pune,maharashtra,india,3.0,vimannagar,oxy buildcorp,oxy beaumonde,"proudly presenting oxy beaumonde located in vimannagar, oxy beaumonde is the new address for luxury and comfort. offering you a choice of spacious 2 & 3 bhk homes. presenting super homes at oxy beaumonde .",1,0,0,0,1,1,1,1189.0,149.0,proudly presenting oxy beaumonde located vimannagar oxy beaumonde new address luxury comfort offering choice spacious bhk homes presenting super homes oxy beaumonde,10,4,6,127.5,4,98.58288659793813
pune,maharashtra,india,1.0,hinjewadi,kohinoor group,sportsville,"the project offer a delightful mix of well planned apartments along with exciting amenities. the homes are adorned with branded fittings. besides, you can experience comfort and convenience at all times.",0,0,0,0,1,1,1,479.0,38.68,project offer delightful mix well planned apartments along exciting amenities homes adorned branded fittings besides experience comfort convenience times,9,4,2,87.52666666666667,3,69.04065217391305
pune,maharashtra,india,2.0,hinjewadi,kohinoor group,sportsville,"what's more, the connectivity to prime locations will make your life blissful. so book a super home at sportsville the destination of the future.",0,0,0,0,1,1,1,693.0,58.0,whats connectivity prime locations make life blissful book super home sportsville destination future,8,3,2,87.52666666666667,3,69.04065217391305
pune,maharashtra,india,2.0,hinjewadi,kohinoor group,sportsville,"welcome to your world; a world most only dream about. a world of sublime case, of high living and quiet contentment, where every prospect pleases. a place where you can indulge the lightest of whims and live the life of abundance you know you deserve",0,0,0,0,1,1,1,725.0,60.72,welcome world world dream world sublime case high living quiet contentment every prospect pleases place indulge lightest whims live life abundance know deserve,13,3,6,87.52666666666667,3,69.04065217391305
pune,maharashtra,india,2.0,bt kawade rd,kohinoor group,presidenta,presidenta by kohinoor group is a residential project. the project offers apartment with perfect combination of contemporary architecture and features to provide comfortable living.,0,0,0,0,1,1,1,808.0,81.49,presidenta kohinoor group residential project project offers apartment perfect combination contemporary architecture features provide comfortable living,8,2,6,106.049,3,69.04065217391305
pune,maharashtra,india,3.0,bt kawade rd,kohinoor group,presidenta,every presidenta home is a triumph of design thinking and atenntion to the requirements of the ultimate user - the resident. these homes are no different. each one is unique.,0,0,0,0,1,1,1,1086.0,108.0,every presidenta home triumph design thinking atenntion requirements ultimate user resident homes different one unique,9,1,3,106.049,3,69.04065217391305
pune,maharashtra,india,2.0,wadgaon sheri,bhaktamar realities,bhaktamar residency,bhaktamar residency by bhaktamar realities is a residential project. the project offers apartment with perfect combination of contemporary architecture and features to provide comfortable living.,1,0,0,0,1,1,1,785.0,74.5,bhaktamar residency bhaktamar realities residential project project offers apartment perfect combination contemporary architecture features provide comfortable living,10,2,5,69.45444444444445,4,98.58288659793813
pune,maharashtra,india,2.0,wadgaon sheri,bhaktamar realities,bhaktamar residency,"a galactic scheme having the perfect harmony of high connectivity with the bustling hubs of pune city kharadi. it is surrounded by natural beauty on all sides ensuring the needs of safety, security and utmost privacy are all taken care of.",1,0,0,0,1,1,1,844.0,80.59,galactic scheme perfect harmony high connectivity bustling hubs pune city kharadi surrounded natural beauty sides ensuring needs safety security utmost privacy taken care,14,4,5,69.45444444444445,4,98.58288659793813
pune,maharashtra,india,2.0,wadgaon sheri,bhaktamar realities,bhaktamar residency,"presenting a new residential address in wadgaon sheri to melt that chaos into calm. located amidst the greens of pune city, it's exactly where you wish to reach at the end of the day - a serene cocoon where the fun is complementary.",1,0,0,0,1,1,1,873.0,83.0,presenting new residential address wadgaon sheri melt chaos calm located amidst greens pune city exactly wish reach end day serene cocoon fun complementary,11,5,6,69.45444444444445,4,98.58288659793813
pune,maharashtra,india,2.0,susgaon,porwal & anand develkoper,parklane urbanjoy,one of the finest communities of pune - parklane urbanjoy first choice for home buyers adjacent to 200 acres of forest and an array of unique amenities is upcoming residential property established nibm of pune with including smart apartments.,1,0,0,0,1,1,1,606.0,47.25,one finest communities pune parklane urbanjoy first choice home buyers adjacent 200 acres forest array unique amenities upcoming residential property established nibm pune including smart apartments,12,4,8,55.24,4,98.58288659793813
pune,maharashtra,india,2.0,susgaon,porwal & anand develkoper,parklane urbanjoy,parklane urbanjoy pune it includes 2 bhk smart flats. this is an elegant creation of porwal & anand develkoper amongst high residential locality this is a wonderful creation of major porwal & anand develkoper amongst high residential locality.,1,0,0,0,1,1,1,611.0,47.5,parklane urbanjoy pune includes bhk smart flats elegant creation porwal anand develkoper amongst high residential locality wonderful creation major porwal anand develkoper amongst high residential locality,11,3,9,55.24,4,98.58288659793813
pune,maharashtra,india,2.0,susgaon,porwal & anand develkoper,parklane urbanjoy,"with luxury homes, you will go on the level of enlarging in terms of living style in pune, because the property has a large region for upcoming apartments.",1,0,0,0,1,1,1,626.0,48.43,luxury homes level enlarging terms living style pune property large region upcoming apartments,8,3,2,55.24,4,98.58288659793813
pune,maharashtra,india,2.0,susgaon,porwal & anand develkoper,parklane urbanjoy,"parklane urbanjoy is inspiring in design, stirring in luxury and enveloped by verdant surroundings. parklane urbanjoy goal is to deliver developments that are finely crafted, and where the quality of finish shine through in every development, from inception to completion.",1,0,0,0,1,1,1,691.0,55.26,parklane urbanjoy inspiring design stirring luxury enveloped verdant surroundings parklane urbanjoy goal deliver developments finely crafted quality finish shine every development inception completion,13,4,4,55.24,4,98.58288659793813
pune,maharashtra,india,3.0,susgaon,porwal & anand develkoper,parklane urbanjoy,"parklane urbanjoy is an ultimate reflection of the urban chic lifestyle brought to us by porwal & anand develkoper. the project hosts in its lap 188 exclusively designed apartments, each being an epitome of elegance and simplicity. parklane urbanjoy comprises every modern amenity required for a luxury living.",1,0,0,0,1,1,1,835.0,66.0,parklane urbanjoy ultimate reflection urban chic lifestyle brought porwal anand develkoper project hosts lap 188 exclusively designed apartments epitome elegance simplicity parklane urbanjoy comprises every modern amenity required luxury living,14,6,7,55.24,4,98.58288659793813
pune,maharashtra,india,3.0,susgaon,porwal & anand develkoper,parklane urbanjoy,parklane urbanjoy is an ultimate reflection of the urban chic lifestyle brought to us by porwal & anand develkoper. parklane urbanjoy comprises every modern amenity required for a luxury living.,1,0,0,0,1,1,1,854.0,67.0,parklane urbanjoy ultimate reflection urban chic lifestyle brought porwal anand develkoper parklane urbanjoy comprises every modern amenity required luxury living,9,3,6,55.24,4,98.58288659793813
pune,maharashtra,india,2.0,mohammadwadi,porwal  develkoper,khush vista,"khush vista is a project by magarpatta city in pune. located in mohammedwadi, it is a residential project. the address of riverview city is mohammedwadi.",1,0,0,0,1,0,0,626.0,45.7,khush vista project magarpatta city pune located mohammedwadi residential project address riverview city mohammedwadi,10,2,2,45.6,2,81.48103448275862
pune,maharashtra,india,2.0,mohammadwadi,porwal  develkoper,khush vista,"welcome to your world, a world of sublime case, of high living and quiet contentment, where every prospect pleases. a place where you can indulge the lightest of whims and live the life of abundance you know you deserve",1,0,0,0,1,0,0,715.0,45.5,welcome world world sublime case high living quiet contentment every prospect pleases place indulge lightest whims live life abundance know deserve,11,3,6,45.6,2,81.48103448275862
pune,maharashtra,india,2.0,dhanori,keystone landmark,oxy eterno,"oxy eterno ensures a coveted lifestyle and offers a convenient living. it offers facilities such as rainwater harvesting, power backup. the property has fire sprinklers.oxy eterno is well-connected to other parts of the city via an extensive road.",0,0,0,0,1,0,0,692.5,59.0,oxy eterno ensures coveted lifestyle offers convenient living offers facilities rainwater harvesting power backup property fire sprinklersoxy eterno wellconnected parts city via extensive road,14,6,3,81.75,1,62.83238095238095
pune,maharashtra,india,3.0,dhanori,keystone landmark,oxy eterno,"welcome to your world; a world most only dream about. a world of sublime case, of high living and quiet contentment, where every prospect pleases. a place where you can live the life of abundance you know you deserve",0,0,0,0,1,0,0,968.0,87.0,welcome world world dream world sublime case high living quiet contentment every prospect pleases place live life abundance know deserve,12,2,5,81.75,1,62.83238095238095
pune,maharashtra,india,3.0,dhanori,keystone landmark,oxy eterno,not every day would you come across a development that stimulates the soul and inspires the senses. be uplifted by the greenery around you. fall in love with the melodious chirps of the birds. soak in the bliss of fresh air all day. experiences like these truly make life magical. go ahead and embrace them,0,0,0,0,1,0,0,996.0,89.0,every day would come across development stimulates soul inspires senses uplifted greenery around fall love melodious chirps birds soak bliss fresh air day experiences like truly make life magical ahead embrace,14,5,5,81.75,1,62.83238095238095
pune,maharashtra,india,3.0,dhanori,keystone landmark,oxy eterno,"oxy eterno, a 400 acre destination at charholi is the long-awaited response for progressive, luxurious, world-class projects in pune. it has house premium projects that offer all lifestyle experiences, without the urban difficulties of pollution, traffic, space congestion and more.",0,0,0,0,1,0,0,1038.0,92.0,oxy eterno 400 acre destination charholi longawaited response progressive luxurious worldclass projects pune house premium projects offer lifestyle experiences without urban difficulties pollution traffic space congestion,15,3,6,81.75,1,62.83238095238095
pune,maharashtra,india,1.0,bavdhan budruk,puraniks,abitante fiore,"abitante fiore offers to create an enthralling living experience that is harmonious and sensitive to the surrounding ecology, and yet facilitates a high-quality lifestyle that is built on robust foundations of universal design and world-class infrastructure.",1,0,0,0,1,1,1,489.0,43.8,abitante fiore offers create enthralling living experience harmonious sensitive surrounding ecology yet facilitates highquality lifestyle built robust foundations universal design worldclass infrastructure,10,6,5,63.28333333333333,4,98.58288659793813
pune,maharashtra,india,2.0,bavdhan budruk,puraniks,abitante fiore,everyabitante fiore home is a triumph of design thinking and atenntion to the requirements of the ultimate user - the resident. these homes are no different.with all basic amenities,1,0,0,0,1,1,1,598.0,55.3,everyabitante fiore home triumph design thinking atenntion requirements ultimate user resident homes differentwith basic amenities,9,3,3,63.28333333333333,4,98.58288659793813
pune,maharashtra,india,2.0,bavdhan budruk,puraniks,abitante fiore,"abitante fiore has taken it a notch higher. with developments of newer demands, design also has adapted and so has the regency home. come discover a refreshingly delightful living space with us!",1,0,0,0,1,1,1,616.0,56.5,abitante fiore taken notch higher developments newer demands design also adapted regency home come discover refreshingly delightful living space,9,3,3,63.28333333333333,4,98.58288659793813
pune,maharashtra,india,2.0,bavdhan budruk,puraniks,abitante fiore,"proudly presenting abitante fiore located in bavdhan budruk , abitante fiore is the new address for luxury and comfort. offering you a choice of spacious 2 & 3 bhk homes. presenting super homes at abitante fiore.",1,0,0,0,1,1,1,692.0,62.3,proudly presenting abitante fiore located bavdhan budruk abitante fiore new address luxury comfort offering choice spacious bhk homes presenting super homes abitante fiore,11,4,4,63.28333333333333,4,98.58288659793813
pune,maharashtra,india,3.0,bavdhan budruk,puraniks,abitante fiore,"the project offer a delightful mix of well planned apartments along with exciting amenities. the homes are adorned with branded fittings. besides, you can experience comfort and convenience at all times.",1,0,0,0,1,1,1,867.0,79.3,project offer delightful mix well planned apartments along exciting amenities homes adorned branded fittings besides experience comfort convenience times,9,4,2,63.28333333333333,4,98.58288659793813
pune,maharashtra,india,3.0,bavdhan budruk,puraniks,abitante fiore,"what's more, the connectivity to prime locations will make your life blissful, with all basic requirements being met and ultra tech facilities. so book a super home at abitante fiore the destination of the future.",1,0,0,0,1,1,1,908.0,82.5,whats connectivity prime locations make life blissful basic requirements met ultra tech facilities book super home abitante fiore destination future,13,4,3,63.28333333333333,4,98.58288659793813
pune,maharashtra,india,3.0,lonavala,puraniks,puraniks sayama,"welcome to your world; a world most only dream about. a world of sublime case, of high living and quiet contentment, where every prospect pleases. a place where you can indulge the lightest of whims and live the life of abundance you know you deserve",1,0,0,0,1,1,1,1624.0,159.0,welcome world world dream world sublime case high living quiet contentment every prospect pleases place indulge lightest whims live life abundance know deserve,13,3,6,174.64999999999992,4,98.58288659793813
pune,maharashtra,india,4.0,lonavala,puraniks,puraniks sayama,"a galactic scheme having the perfect harmony of high connectivity with the bustling hubs of pune city kharadi, magarpatta city, koregaon park, viman nagar and hadapsar. it is surrounded by natural beauty on all sides ensuring the needs of safety, security and utmost privacy are all taken care of.",1,0,0,0,1,1,1,1662.9,190.29999999999987,galactic scheme perfect harmony high connectivity bustling hubs pune city kharadi magarpatta city koregaon park viman nagar hadapsar surrounded natural beauty sides ensuring needs safety security utmost privacy taken care,20,5,5,174.64999999999992,4,98.58288659793813
pune,maharashtra,india,2.0,handewadi,majestique landmarks,rhythm county,"wisdom park in balewadi, pune by chandrarang developers and sai shraddha associates is a residential project. the project offers apartment with perfect combination of contemporary architecture and features to provide comfortable living.",0,0,0,0,1,1,0,727.0,45.74,wisdom park balewadi pune chandrarang developers sai shraddha associates residential project project offers apartment perfect combination contemporary architecture features provide comfortable living,14,3,5,46.408181818181816,2,81.48103448275862
pune,maharashtra,india,3.0,handewadi,majestique landmarks,rhythm county,urban lifestyle comes with chaos - where everyone is trying to reach somewhere. presenting a new residential address in handewadito melt that chaos into calm.,0,0,0,0,1,1,0,923.0,58.95,urban lifestyle comes chaos everyone trying reach somewhere presenting new residential address handewadito melt chaos calm,6,5,4,46.408181818181816,2,81.48103448275862
pune,maharashtra,india,2.0,manjri,kalpataru,kalpataru serenity,"located amidst the greens of pune city, it's exactly where you wish to reach at the end of the day - a serene cocoon where the fun is complementary. be ready to unwind in the swamp of premium facilities and a posh lifestyle every day at kalpataru serenity.",1,0,0,0,1,1,1,731.5,59.0,located amidst greens pune city exactly wish reach end day serene cocoon fun complementary ready unwind swamp premium facilities posh lifestyle every day kalpataru serenity,12,5,6,64.9,4,98.58288659793813
pune,maharashtra,india,3.0,manjri,kalpataru,kalpataru serenity,kalpataru the biggest opportunity in nibm pune by india's most trusted developer. one of the finest communities of pune - kalpataru first choice for home buyers adjacent to 200 acres of forest and an array of unique amenities is upcoming residential property established nibm of pune.,1,0,0,0,1,1,1,1073.5,109.0,kalpataru biggest opportunity nibm pune indias trusted developer one finest communities pune kalpataru first choice home buyers adjacent 200 acres forest array unique amenities upcoming residential property established nibm pune,15,4,8,64.9,4,98.58288659793813
pune,maharashtra,india,2.0,kharadi,vijaya laxmi creations,satyam shivam,"vijaya laxmi creations, it includes 2 bhk smart flats. this is an elegant creation of realty vijaya laxmi creations amongst high residential locality this is a wonderful creation of major realty vijaya laxmi creations amongst high residential locality.",1,0,0,0,1,0,1,421.5,39.99,vijaya laxmi creations includes bhk smart flats elegant creation realty vijaya laxmi creations amongst high residential locality wonderful creation major realty vijaya laxmi creations amongst high residential locality,13,3,12,66.310625,3,69.04065217391305
pune,maharashtra,india,2.0,kharadi,vijaya laxmi creations,satyam shivam,"with luxury homes, you will go on the level of enlarging in terms of living style in pune, because the property has a large region for upcoming apartments., satyam shivam is the right choice for you.",1,0,0,0,1,0,1,546.0,53.99,luxury homes level enlarging terms living style pune property large region upcoming apartments satyam shivam right choice,8,4,4,66.310625,3,69.04065217391305
pune,maharashtra,india,2.0,kharadi,vijaya laxmi creations,satyam shivam,"satyam shivam is inspiring in design, stirring in luxury and enveloped by verdant surroundings.satyam shivam goal is to deliver developments that are finely crafted, and where the quality of finish shine through in every development, from inception to completion.",1,0,0,0,1,0,1,629.0,59.99,satyam shivam inspiring design stirring luxury enveloped verdant surroundingssatyam shivam goal deliver developments finely crafted quality finish shine every development inception completion,14,4,2,66.310625,3,69.04065217391305
pune,maharashtra,india,1.0,wadgaon sheri,vijaya laxmi creations,satyam serenity,"satyam serenity is an ultimate reflection of the urban chic lifestyle brought to us by satyam serenity. the project hosts in its lap 188 exclusively designed apartments, each being an epitome of elegance and simplicity. satyam serenity world comprises every modern amenity required for a luxury living.",1,0,0,0,1,0,1,421.5,36.0,satyam serenity ultimate reflection urban chic lifestyle brought satyam serenity project hosts lap 188 exclusively designed apartments epitome elegance simplicity satyam serenity world comprises every modern amenity required luxury living,13,7,7,69.45444444444445,3,69.04065217391305
pune,maharashtra,india,1.0,wadgaon sheri,vijaya laxmi creations,satyam serenity,"satyam serenity is a project by vijaya laxmi creations in pune. located in wadgaon sheri , it is a residential project. the address of satyam serenity is loni kalbhor.satyam serenity ensures a coveted lifestyle and offers a convenient living. it offers facilities such as rainwater harvesting, power backup. the property has fire sprinklers.",1,0,0,0,1,0,1,494.0,47.0,satyam serenity project vijaya laxmi creations pune located wadgaon sheri residential project address satyam serenity loni kalbhorsatyam serenity ensures coveted lifestyle offers convenient living offers facilities rainwater harvesting power backup property fire sprinklers,19,8,6,69.45444444444445,3,69.04065217391305
pune,maharashtra,india,2.0,wadgaon sheri,vijaya laxmi creations,satyam serenity,satyam serenity is well-connected to other parts of the city via an extensive road. it also has all the ammenties that you need in a premium scale and offers a lot.,1,0,0,0,1,0,1,780.0,70.0,satyam serenity wellconnected parts city via extensive road also ammenties need premium scale offers lot,7,3,3,69.45444444444445,3,69.04065217391305
pune,maharashtra,india,2.0,wadgaon sheri,vijaya laxmi creations,satyam serenity,not every day would you come across a development that stimulates the soul and inspires the senses. be uplifted by the greenery around you. fall in love with the melodious chirps of the birds. soak in the bliss of fresh air all day. experiences like these truly make life magical. go ahead and embrace them,1,0,0,0,1,0,1,850.0,73.0,every day would come across development stimulates soul inspires senses uplifted greenery around fall love melodious chirps birds soak bliss fresh air day experiences like truly make life magical ahead embrace,14,5,5,69.45444444444445,3,69.04065217391305
pune,maharashtra,india,2.0,wadgaon sheri,vijaya laxmi creations,satyam serenity,"the most wonderful taste of serenity it is said is found by the love you create for yourself and those around you. ample lighting, unlimited ventilation and plentiful privacy, at splendid is a calm oasis of unlimited peace and happiness in the midst of a hustling city.",1,0,0,0,1,0,1,900.0,78.0,wonderful taste serenity said found love create around ample lighting unlimited ventilation plentiful privacy splendid calm oasis unlimited peace happiness midst hustling city,12,4,6,69.45444444444445,3,69.04065217391305
pune,maharashtra,india,2.0,wadgaon sheri,vijaya laxmi creations,satyam serenity,"a palatial celebration of effortless living, splendid is located at the cusp of baner, is in close proximity to famous schools, and every other civic amenity imaginable so that you spend less time on the road and more at home.",1,0,0,0,1,0,1,930.0,83.0,palatial celebration effortless living splendid located cusp baner close proximity famous schools every civic amenity imaginable spend less time road home,13,2,5,69.45444444444445,3,69.04065217391305
pune,maharashtra,india,3.0,baner,kalpataru,jade residences,"jade residences , is a unique landmark of luxury, simplicity & elegant crafted to deliver the finest that life has to offer to the choicest few. a home that understands you and lives your way of life.",0,0,0,0,1,1,0,1272.5,175.0,jade residences unique landmark luxury simplicity elegant crafted deliver finest life offer choicest home understands lives way life,11,4,3,132.96499999999997,2,81.48103448275862
pune,maharashtra,india,3.5,baner,kalpataru,jade residences,"the comfort of a locality that enables peaceful times and a quick commute; or a neighbourhood that's friendly, thriving and happy; or a home that's spacious, smartly planned and affordably priced- that's just a glimpse into the world of jade residences .",0,0,0,0,1,1,0,1662.9,190.29999999999987,comfort locality enables peaceful times quick commute neighbourhood thats friendly thriving happy home thats spacious smartly planned affordably priced thats glimpse world jade residences,12,5,4,132.96499999999997,2,81.48103448275862
pune,maharashtra,india,4.5,baner,kalpataru,jade residences,. confidence comes from conviction. a conviction that the best-practices being implemented in our projects are same as the ones implemented globally. welcome to jade residences .,0,0,0,0,1,1,0,1662.9,190.29999999999987,confidence comes conviction conviction bestpractices implemented projects ones implemented globally welcome jade residences,8,3,1,132.96499999999997,2,81.48103448275862
pune,maharashtra,india,1.0,bavdhan,vijaya laxmi infrarealtors,satyam shery,"spread over 14 acres, satyam shery comprises 9 contemporary towers with over 20 key amenities including a modern clubhouse and a pool. the residences offer stunning views of pune's urbanscape, while almost 60% of the open area is beautifully landscaped.",1,0,0,0,1,0,0,421.5,39.49,spread acres satyam shery comprises contemporary towers key amenities including modern clubhouse pool residences offer stunning views punes urbanscape almost open area beautifully landscaped,12,4,5,58.044000000000004,2,81.48103448275862
pune,maharashtra,india,1.0,bavdhan,vijaya laxmi infrarealtors,satyam shery,not every day would you come across a development that stimulates the soul and inspires the senses. soak in the bliss of fresh air all day. experiences like these truly make life magical. go ahead and embrace them,1,0,0,0,1,0,0,421.5,39.49,every day would come across development stimulates soul inspires senses soak bliss fresh air day experiences like truly make life magical ahead embrace,9,4,4,58.044000000000004,2,81.48103448275862
pune,maharashtra,india,1.0,bavdhan,vijaya laxmi infrarealtors,satyam shery,"a project consists of beautiful and well designed 1 & 2 bhk apartments, excellent quality construction, modern amenities and refreshing nature. satyam shery fullfills all the needs which every family can think on.",1,0,0,0,1,0,0,421.5,39.49,project consists beautiful well designed bhk apartments excellent quality construction modern amenities refreshing nature satyam shery fullfills needs every family think,10,5,4,58.044000000000004,2,81.48103448275862
pune,maharashtra,india,2.0,bavdhan,vijaya laxmi infrarealtors,satyam shery,"urbania mangalam offers a life of calm serenity with all benefits of city life with a superbly connected areas.located near a famous divine place sant dnyaneshwar temple, alandi & close to shree aniruddha bapu upasana temple.",1,0,0,0,1,0,0,667.0,64.99,urbania mangalam offers life calm serenity benefits city life superbly connected areaslocated near famous divine place sant dnyaneshwar temple alandi close shree aniruddha bapu upasana temple,12,3,9,58.044000000000004,2,81.48103448275862
pune,maharashtra,india,2.0,bavdhan,vijaya laxmi infrarealtors,satyam shery,satyam shrey is a residential project comprising of 1 & 2 bhk apartment units. this is a single tower project comprising of total 80 units distributed equally over 10 floors. the apartments are designed specifically keeping in mind the requirements of optimum utilization of usable space.,1,0,0,0,1,0,0,641.0,64.99,satyam shrey residential project comprising bhk apartment units single tower project comprising total units distributed equally floors apartments designed specifically keeping mind requirements optimum utilization usable space,14,5,6,58.044000000000004,2,81.48103448275862
pune,maharashtra,india,2.0,bavdhan,vijaya laxmi infrarealtors,satyam shery,"vijaya laxmi infrarealtors is an aspirational residential project in bavdhan one of the fastest-growing suburbs of pune. beautifully designed for the people who do not want to settle down for less, this residential development is an array of features.",1,0,0,0,1,0,0,665.0,64.99,vijaya laxmi infrarealtors aspirational residential project bavdhan one fastestgrowing suburbs pune beautifully designed people want settle less residential development array features,10,3,4,58.044000000000004,2,81.48103448275862
pune,maharashtra,india,1.0,talegoan,calyx spaces,atulya kanhe,be uplifted by the greenery around you at atulya kanhe . fall in love with the melodious chirps of the birds. soak in the bliss of fresh air all day. experiences like these truly make life magical. go ahead and embrace them,1,0,0,0,1,1,1,421.5,36.0,uplifted greenery around atulya kanhe fall love melodious chirps birds soak bliss fresh air day experiences like truly make life magical ahead embrace,9,3,6,36.0,4,98.58288659793813
pune,maharashtra,india,2.0,talegoan,calyx spaces,atulya kanhe,we thought of the things that can be incorporated in 2 bhk flats to suit a modern urban lifestyle and have incorporated the same in '47 east'. the project is spread over approx. 6 acres of the prime location along magarpatta road.,1,0,0,0,1,0,1,421.5,36.0,thought things incorporated bhk flats suit modern urban lifestyle incorporated east project spread approx acres prime location along magarpatta road,10,4,5,36.0,3,69.04065217391305
pune,maharashtra,india,2.0,baner,supreme,supreme estia,not every day would you come across a development that stimulates the soul and inspires the senses. be uplifted by the greenery around you. fall in love with the melodious chirps of the birds. soak in the bliss of fresh air all day.,1,0,0,0,1,1,1,730.0,87.0,every day would come across development stimulates soul inspires senses uplifted greenery around fall love melodious chirps birds soak bliss fresh air day,11,4,4,132.96499999999997,4,98.58288659793813
